"OrderID","LineNo","ProductID","Quantity","UnitPrice","Discount"
"11160","3","64","27","39.815811695895","0.1"
"11160","4","46","4","14.0790638495391","0"
"11161","1","53","17","61.8325209656991","0"
"11162","1","19","14","9.27836414112371","0.2"
"11162","2","57","14","19.7847470656314","0.2"
"11162","3","34","19","7.29014325374006","0.2"
"11163","1","64","6","35.8735577726388","0"
"11163","2","16","15","10.223246903796","0"
"11163","3","74","28","33.6506674137974","0"
"11163","4","12","14","10.469096528737","0"
"11164","1","61","100","27.5397728210523","0.15"
"11164","2","2","50","21.4587362790627","0.15"
"11164","3","16","54","9.80606939755387","0.15"
"11164","4","29","27","137.062106352173","0.15"
"11165","1","27","62","40.5758626497941","0"
"11166","1","54","69","34.6171726211274","0"
"11166","2","66","51","18.5157200071269","0"
"11166","3","11","26","29.1232885533043","0"
"11167","1","11","7","31.0843664312874","0.2"
"11167","2","28","14","50.6473840168336","0"
"11168","1","35","9","6.09693672676751","0"
"11168","2","26","17","33.1266895487701","0"
"11168","3","41","34","9.82997342438481","0"
"11168","4","17","11","28.8802266004777","0"
"11169","1","54","13","31.122623995219","0"
"11169","2","39","5","51.6096287485837","0"
"11170","1","19","13","7.90178058996683","0.1"
"11170","2","31","3","7.05698979255137","0.1"
"11170","3","52","16","65.501153141021","0.1"
"11170","4","24","22","3.59249419911019","0.1"
"11171","1","71","2","25.2923553397258","0"
"11171","2","65","34","9.28745213596099","0"
"11171","3","19","39","7.55934796944153","0"
"11172","1","40","17","18.1122383630739","0"
"11172","2","26","5","31.5920168338227","0"
"11173","1","10","17","6.2920667615445","0"
"11173","2","52","24","79.1954268498835","0"
"11173","3","62","43","26.8605539577236","0"
"11174","1","10","19","7.39599757415615","0.2"
"11174","2","54","6","34.095161591856","0.2"
"11175","1","77","49","11.9114610128346","0.1"
"11175","2","64","31","34.220456339031","0.1"
"11175","3","65","25","10.1499739725673","0.1"
"11175","4","55","107","38.1147709307571","0.1"
"11176","1","44","101","94.4566011384326","0.05"
"11176","2","28","15","57.3090415262101","0"
"11177","1","70","23","32.9701675307235","0.1"
"11177","2","48","14","38.8967799655923","0.1"
"11178","1","46","10","10.3137059206545","0.2"
"11178","2","33","20","24.0136160408222","0.2"
"11178","3","16","20","7.65127055767856","0.2"
"11179","1","71","28","31.9002861526681","0"
"11179","2","53","46","71.3718790008168","0"
"11179","3","39","18","74.3270940196278","0"
"11179","4","61","23","30.640310757051","0"
"11180","1","49","23","22.676390236922","0.15"
"11180","2","21","43","10.3782881612208","0.15"
"11181","1","59","35","7.34268396702612","0"
"11182","1","71","46","36.4112999703188","0"
"11182","2","43","18","15.3208665654071","0"
"11182","3","26","27","34.1931681811816","0"
"11182","4","28","27","58.4108037806147","0"
"11182","5","56","14","48.8716249934506","0"
"11183","1","72","35","15.1810475493004","0"
"11183","2","46","17","14.1974199563325","0.05"
"11183","3","7","14","46.2660496740584","0.05"
"11184","1","75","4","8.47302973139009","0.25"
"11184","2","68","19","12.6560532477708","0.25"
"11185","1","30","29","27.1465847730582","0.25"
"11185","2","55","61","35.0548056944877","0.25"
"11185","3","21","41","9.80818343211262","0.25"
"11186","1","23","18","7.85671790626991","0"
"11186","2","13","1","25.0398221271591","0"
"11187","1","19","26","10.3675861993787","0"
"11187","2","42","62","15.931988720038","0"
"11188","1","56","34","45.5018901284797","0.2"
"11188","2","43","3","12.9212885861418","0"
"11188","3","4","18","25.8772496819065","0.2"
"11188","4","60","23","5.98678666155765","0"
"11189","1","29","19","132.24023549727","0.1"
"11189","2","50","27","14.9670464024065","0"
"11189","3","24","27","4.36250328054279","0"
"11189","4","45","32","10.1791743212665","0.1"
"11189","5","40","21","19.1415960268714","0"
"11190","1","46","6","13.6997536438026","0"
"11190","2","11","11","29.7463849160372","0"
"11191","1","24","28","5.70497136901596","0"
"11191","2","25","12","16.6932423102076","0"
"11192","1","43","16","13.0222301199108","0"
"11192","2","30","8","26.4601828579723","0"
"11193","1","16","32","10.8175268406156","0.15"
"11193","2","44","2","77.1484288695785","0.15"
"11193","3","2","37","19.8698505566119","0.15"
"11194","1","64","7","40.3423687889081","0"
"11194","2","23","13","9.8777275600212","0"
"11194","3","18","27","27.9259211264797","0"
"11195","1","7","27","37.96455229645","0"
"11195","2","56","18","38.0409781692158","0"
"11196","1","51","18","100.501016682322","0"
"11196","2","24","79","4.64328216891529","0.05"
"11197","1","33","12","26.3407737193622","0"
"11197","2","71","12","32.3142549351484","0"
"11198","1","40","20","18.0494901381419","0"
"11198","2","28","17","44.4349681459195","0"
"11198","3","14","11","24.9674484795285","0"
"11198","4","75","10","7.7282609289575","0"
"11199","1","76","46","378.356077238022","0.15"
"11199","2","66","66","15.7196259105519","0.15"
"11199","3","31","39","8.4889627161971","0.15"
"11200","1","55","2","36.9438599141965","0.05"
"11200","2","70","14","25.6565488352045","0"
"11201","1","21","24","9.58926844242799","0.25"
"11201","2","39","23","60.7036838206916","0.25"
"11201","3","1","17","22.4422901130438","0"
"11202","1","10","21","6.89053619515201","0.05"
"11203","1","64","26","43.4230488804891","0"
"11203","2","53","25","81.6223660696418","0"
"11203","3","59","53","10.2479891414763","0"
"11203","4","38","26","103.56453260127","0"
"11204","1","47","35","29.405736864093","0"
"11204","2","59","14","9.20271811125401","0"
"11205","1","49","29","22.4206782658614","0"
"11205","2","60","48","6.05772415415358","0"
"11206","1","40","9","16.6839432618827","0"
"11207","1","34","31","9.70812426033255","0.05"
"11207","2","77","27","17.0741635428599","0.05"
"11208","1","21","13","10.5581432835564","0"
"11208","2","40","9","20.2786885613191","0"
"11208","3","51","3","100.247256061825","0"
"11209","1","70","54","28.3277717419227","0.1"
"11209","2","2","18","18.4341917604154","0.1"
"11209","3","3","18","22.9158989315256","0.1"
"11209","4","55","27","37.2171956355634","0.1"
"11210","1","51","24","118.012133637909","0"
"11210","2","11","5","34.5811497433541","0"
"11210","3","74","15","33.496680988189","0"
"11211","1","54","28","33.2552410564504","0.25"
"11211","2","19","6","9.58772049500162","0"
"11211","3","26","35","33.0474576401501","0"
"11212","1","59","31","10.1285674051275","0"
"11212","2","73","21","1.39267801820503","0.2"
"11213","1","11","16","25.2997765736876","0.25"
"11213","2","16","19","7.95545382345417","0"
"11214","1","75","34","9.05662415472942","0"
"11214","2","68","28","16.0483380021805","0"
"11214","3","59","57","10.4332310262483","0"
"11215","1","77","6","14.6108720605642","0.15"
"11215","2","44","13","84.7224792582295","0.15"
"11216","1","25","60","11.7860469996678","0.05"
"11216","2","42","20","11.8202590374027","0.05"
"11217","1","69","9","1.69753249892409","0.1"
"11217","2","65","13","8.61475048919232","0.1"
"11217","3","66","9","18.0918837986937","0.1"
"11218","1","56","31","35.7924706451334","0"
"11219","1","23","11","8.13600233105524","0"
"11219","2","41","23","9.98198605322744","0"
"11219","3","77","6","12.814447849153","0"
"11220","1","31","20","7.92470728499089","0.05"
"11221","1","56","12","38.4426034043982","0"
"11221","2","72","22","10.3281408518219","0"
"11221","3","77","22","11.2569304967699","0"
"11222","1","40","6","15.5831359787687","0"
"11222","2","24","15","4.24207590533148","0"
"11222","3","42","33","13.0725196266337","0"
"11223","1","28","21","37.4696944696006","0"
"11223","2","49","27","16.365086539656","0"
"11224","1","15","13","7.1120054013324","0.05"
"11224","2","28","9","51.8966241727086","0.05"
"11225","1","54","19","38.3558629512939","0"
"11226","1","45","21","10.424611136247","0"
"11226","2","53","6","69.667676223539","0"
"11226","3","67","30","66.0086377147163","0"
"11227","1","14","78","28.371102818593","0"
"11227","2","65","22","11.241380362084","0"
"11228","1","61","25","27.1072673564612","0"
"11228","2","53","10","64.9240930689723","0"
"11228","3","2","12","21.356609562162","0"
"11228","4","21","12","11.1991976972313","0"
"11229","1","62","4","36.289203936727","0"
"11230","1","25","17","16.19576175351","0.1"
"11230","2","70","13","33.718325925554","0.1"
"11231","1","43","18","13.8644280870556","0.15"
"11231","2","48","18","38.822828867785","0.15"
"11232","1","13","9","24.4630215891102","0"
"11232","2","39","9","65.0113176477722","0"
"11233","1","28","3","50.9817208693975","0"
"11234","1","29","43","125.565379388493","0"
"11234","2","75","43","7.48610279110782","0.1"
"11235","1","4","15","27.324886322759","0.15"
"11235","2","8","10","25.1604255033954","0.15"
"11235","3","7","51","48.6488336542666","0.15"
"11236","1","46","11","12.6443812367477","0.15"
"11236","2","60","15","5.28948219067136","0.15"
"11236","3","24","12","4.63459391944538","0.15"
"11236","4","47","7","26.8504191202651","0.15"
"11237","1","32","58","17.8242881233122","0.2"
"11237","2","21","47","9.81871569216365","0.2"
"11237","3","61","17","25.3344662208501","0.2"
"11238","1","75","43","7.20484545901636","0"
"11238","2","20","34","86.0573332099336","0"
"11238","3","28","30","45.1940306065572","0"
"11238","4","65","34","10.753500685099","0"
"11238","5","56","61","37.3537510161486","0"
"11239","1","9","17","51.1792777531937","0.15"
"11239","2","27","129","50.7532908991243","0"
"11239","3","16","54","10.5644739809208","0"
"11239","4","60","90","6.51151334077494","0.15"
"11239","5","33","17","34.0911193785245","0.15"
"11240","1","41","68","8.94499842833728","0.1"
"11240","2","42","17","12.4122502000832","0"
"11240","3","18","21","23.2144006830658","0.1"
"11241","1","70","7","27.9052173879135","0"
"11241","2","59","5","7.44976855322232","0"
"11241","3","52","7","76.7326160981898","0"
"11242","1","24","4","4.21005349081527","0"
"11242","2","44","8","74.6822652724067","0"
"11242","3","38","13","74.5655894250861","0"
"11243","1","60","12","4.50764681207402","0.05"
"11243","2","10","20","6.66002611177277","0.05"
"11243","3","56","50","35.9288560970205","0"
"11244","1","24","7","5.54294389942749","0"
"11244","2","53","4","67.3917751874838","0"
"11245","1","68","6","13.6892215375399","0"
"11245","2","35","3","6.6839391544796","0"
"11245","3","41","10","10.3151176374421","0"
"11246","1","40","29","19.3284757976103","0.2"
"11246","2","8","28","22.1668492298074","0"
"11246","3","30","23","27.4093673228578","0.2"
"11246","4","1","47","22.9082154247842","0.2"
"11247","1","41","6","12.3562063521111","0.1"
"11247","2","17","27","29.0489658951075","0.1"
"11247","3","37","19","4.78802996144307","0.1"
"11247","4","20","16","99.7288424227124","0.1"
"11248","1","30","10","32.7108591766081","0"
"11248","2","10","2","8.99098477918514","0"
"11248","3","54","16","41.0896407198274","0"
"11248","4","43","62","15.6051805246204","0"
"11249","1","36","37","8.75440617197278","0"
"11249","2","40","19","22.1075701688943","0.1"
"11250","1","1","9","17.029169348898","0.15"
"11250","2","56","35","36.3515652921433","0.15"
"11250","3","13","12","22.8799489869475","0"
"11251","1","4","15","21.1314718973031","0.1"
"11251","2","36","30","7.54374687366537","0.1"
"11252","1","11","3","36.5385703587794","0"
"11252","2","33","7","33.8762434753","0.2"
"11252","3","72","8","13.2618712980793","0"
"11253","1","68","19","12.644150605654","0"
"11253","2","55","14","34.0461943110728","0"
"11253","3","69","10","1.89708304789856","0"
"11254","1","61","25","25.6231120755986","0"
"11254","2","76","62","361.691818418274","0"
"11254","3","17","49","22.3774562334711","0"
"11254","4","43","31","10.0883490705442","0"
"11255","1","59","2","8.56241511103457","0"
"11256","1","66","21","19.9253058595781","0"
"11256","2","30","13","26.2477586804058","0"
"11257","1","73","22","0.963131498281035","0.05"
"11257","2","4","14","19.0832231179017","0.05"
"11257","3","72","22","10.4150396333724","0"
"11258","1","40","10","16.0632378617853","0.2"
"11258","2","54","10","32.1177834952905","0.2"
"11258","3","30","10","22.8692526051716","0"
"11259","1","57","5","22.448296612968","0.1"
"11259","2","59","16","8.43738724510967","0.1"
"11259","3","11","55","31.1720703703138","0.1"
"11259","4","40","11","21.368839759155","0.1"
"11260","1","31","20","8.44809785667863","0"
"11260","2","12","15","9.19714357012151","0.25"
"11260","3","33","30","21.8835127421036","0"
"11260","4","60","35","4.61753496767956","0.25"
"11261","1","31","37","7.35491440347854","0"
"11261","2","51","7","84.710226642064","0"
"11261","3","72","26","10.2233310208352","0"
"11261","4","73","11","0.95613887245221","0"
"11261","5","58","25","47.9632355536844","0"
"11262","1","72","1","11.9797121493152","0"
"11262","2","70","7","31.4079499873239","0"
"11263","1","21","15","12.6100931058234","0"
"11263","2","13","8","28.7685808802881","0"
"11263","3","49","6","24.1568236399366","0"
"11263","4","33","15","31.9471103065956","0"
"11264","1","68","30","15.7591890781999","0"
"11264","2","26","34","41.3437007948786","0"
"11264","3","3","51","23.0828613031915","0"
"11264","4","38","26","101.806295088003","0"
"11265","1","24","40","5.25132528289438","0.1"
"11265","2","38","5","96.3904399082935","0.1"
"11265","3","65","41","11.5106063665339","0.1"
"11265","4","71","10","34.4820435045031","0.1"
"11266","1","11","16","34.4671799367598","0.05"
"11266","2","54","25","39.8553495050374","0.05"
"11267","1","12","34","9.77577271146306","0.15"
"11267","2","23","79","9.02379019519667","0.15"
"11268","1","28","6","44.3348746240161","0"
"11268","2","67","6","66.119674928337","0"
"11269","1","11","11","24.8568093415129","0"
"11270","1","35","33","5.76548643218957","0"
"11270","2","62","44","28.0758258438803","0"
"11270","3","7","11","41.3478614427325","0"
"11271","1","32","24","17.3617469737285","0.15"
"11271","2","36","59","8.34998817458468","0"
"11272","1","34","12","8.4290187249412","0.25"
"11272","2","41","17","10.1186845632742","0"
"11273","1","45","96","11.1004683438064","0.15"
"11273","2","31","53","9.06400914605615","0.15"
"11273","3","51","46","114.959887429071","0.15"
"11274","1","61","10","27.9510823739121","0.1"
"11274","2","17","8","27.9401852657741","0.1"
"11274","3","19","10","10.3740469473545","0"
"11274","4","21","6","10.3522527310785","0.1"
"11275","1","35","22","7.0151892705338","0.15"
"11275","2","16","43","10.5475725604669","0.15"
"11275","3","44","43","84.8887479043922","0"
"11276","1","75","26","8.18703333043031","0"
"11276","2","69","15","2.19540558581371","0"
"11277","1","22","27","3.6002681013609","0"
"11277","2","35","7","6.86026696143464","0"
"11277","3","11","17","33.2475978018968","0"
"11277","4","31","34","9.07750524337031","0"
"11277","5","16","16","10.0214779772637","0"
"11278","1","62","19","28.5196787347455","0.05"
"11278","2","77","10","14.4939561331058","0.05"
"11278","3","23","19","10.0244542418397","0.05"
"11278","4","16","29","10.4394794174572","0.05"
"11279","1","19","43","9.10969005085965","0.2"
"11279","2","24","22","4.39408578923818","0.2"
"11279","3","56","50","42.7619568269765","0.2"
"11279","4","14","37","22.9992880578174","0.2"
"11279","5","51","25","109.005479420345","0.2"
"11280","1","72","29","10.3334776589679","0"
"11281","1","64","28","40.5546228410463","0"
"11281","2","75","19","8.84012248927925","0"
"11282","1","51","21","88.6702569321792","0"
"11282","2","73","3","0.960117624005878","0"
"11282","3","52","32","82.5701156645055","0"
"11282","4","53","19","54.6297229901526","0"
"11282","5","47","27","24.0126387579652","0"
"11283","1","41","14","8.91369710041368","0.05"
"11283","2","55","22","39.8254173201969","0.05"
"11284","1","62","17","35.8228968994533","0.25"
"11284","2","30","22","29.4161095693587","0"
"11285","1","44","11","71.4152903198663","0"
"11285","2","51","56","104.546843210314","0"
"11286","1","62","12","27.0746780021961","0.1"
"11286","2","33","25","24.471343578908","0.1"
"11287","1","52","82","97.7115107319374","0"
"11287","2","36","29","9.71464263214045","0"
"11288","1","55","25","35.6171757987371","0.05"
"11288","2","31","6","7.73631180959876","0.05"
"11288","3","17","16","25.2585557004302","0.05"
"11289","1","64","18","38.2779292717762","0.1"
